2023-10-11 00:22:39;Dense_v3_0;5;10;64;Adam;True;0.3662/0.3647/0.3661;2.2265;2.4889;0.5982;3.2144;40000000.0000;16071342.9609;1323680.0000
2023-10-11 02:02:50;Dense_v3_1;5;10;64;Adam;True;0.5440/0.5678/0.5424;1.5696;3.5178;0.7157;2.2744;40000000.0000;11370781.1699;1588576.0000
2023-10-11 04:26:05;Dense_v3_2;5;10;64;Adam;True;0.5647/0.5901/0.5631;1.4773;3.7189;0.7311;2.1512;40000000.0000;10755927.3208;1855568.0000
2023-10-11 09:59:24;Dense_v3_3;5;10;128;Adam;True;0.5718/0.5971/0.5707;1.4327;3.8483;0.7401;2.0792;40000000.0000;10394282.7041;2120520.0000
2023-10-11 11:40:44;Dense_v3_4;5;10;128;Adam;True;0.5695/0.5958/0.5686;1.4454;3.8199;0.7382;2.0944;40000000.0000;10471577.8789;2387552.0000
2023-10-11 13:25:55;Dense_v3_5;5;10;128;Adam;True;0.5641/0.5926/0.5636;1.4736;3.7510;0.7334;2.1328;40000000.0000;10663726.8726;3163488.0000
2023-10-11 15:06:40;Dense_v3_6;5;10;128;Adam;True;0.5660/0.5880/0.5638;1.4565;3.7744;0.7351;2.1192;40000000.0000;10597739.0146;2911912.0000
2023-10-11 16:41:14;Dense_v3_7;5;10;128;Adam;True;0.5658/0.5921/0.5649;1.4671;3.7629;0.7342;2.1264;40000000.0000;10630051.9800;3179200.0000
2023-10-11 18:18:16;Dense_v3_8;5;10;128;Adam;True;0.5663/0.5904/0.5647;1.4637;3.7656;0.7344;2.1248;40000000.0000;10622423.7998;3965624.0000
2023-10-11 20:04:20;Dense_v3_9;5;10;128;Adam;True;0.5643/0.5921/0.5637;1.4783;3.7433;0.7329;2.1368;40000000.0000;10685841.0005;4232664.0000
2023-10-11 21:53:54;Dense_v3_10;5;10;128;Adam;True;0.5795/0.6061/0.5788;1.4003;3.9269;0.7453;2.0376;40000000.0000;10186061.5415;6311440.0000
