2023-10-21 16:26:35;Dense_v3_0;4;10;128;Adam;True;0.3634/0.3602/0.3639;2.2321;2.4848;0.5976;3.2192;40000000.0000;16097958.9521;1061536.0000
2023-10-21 16:59:59;Dense_v3_1;4;10;128;Adam;True;0.5270/0.5464/0.5246;1.6049;3.4392;0.7092;2.3264;40000000.0000;11630767.9004;1326432.0000
2023-10-21 17:35:05;Dense_v3_2;4;10;128;Adam;True;0.5453/0.5719/0.5440;1.5083;3.6568;0.7265;2.1880;40000000.0000;10938631.8960;1593424.0000
2023-10-21 18:10:14;Dense_v3_3;4;10;128;Adam;True;0.5460/0.5723/0.5449;1.5025;3.6674;0.7273;2.1816;40000000.0000;10907020.7412;1858552.0000
2023-10-21 18:46:47;Dense_v3_4;4;10;128;Adam;True;0.5445/0.5687/0.5435;1.5140;3.6407;0.7253;2.1976;40000000.0000;10986894.6826;2125536.0000
2023-10-21 19:19:48;Dense_v3_5;4;10;128;Adam;True;0.5403/0.5667/0.5394;1.5352;3.6032;0.7225;2.2200;40000000.0000;11101304.1665;2639376.0000
2023-10-21 19:56:29;Dense_v3_6;4;10;128;Adam;True;0.5421/0.5655/0.5411;1.5214;3.6294;0.7245;2.2040;40000000.0000;11021000.9644;2649768.0000
2023-10-21 20:34:14;Dense_v3_7;4;10;128;Adam;True;0.5419/0.5663/0.5407;1.5320;3.5938;0.7217;2.2264;40000000.0000;11130185.3281;2917056.0000
2023-10-21 21:12:01;Dense_v3_8;4;10;128;Adam;True;0.5424/0.5675/0.5405;1.5306;3.6111;0.7231;2.2152;40000000.0000;11076836.2314;3703480.0000
2023-10-21 21:51:03;Dense_v3_9;4;10;128;Adam;True;0.5399/0.5631/0.5389;1.5451;3.5729;0.7201;2.2392;40000000.0000;11195377.8022;3970744.0000
2023-10-21 22:24:36;Dense_v3_10;4;10;128;Adam;True;0.5489/0.5732/0.5471;1.4844;3.7115;0.7306;2.1552;40000000.0000;10777376.0532;5262688.0000
