2023-10-06 10:54:52;Dense_v2_0;1;10;64;Adam;True;0.2757/0.2866/0.2779;2.5082;2.2042;0.5463;3.6296;8000000.0;3629372.9147;275104.0
2023-10-06 11:19:15;Dense_v2_1;1;10;64;Adam;True;0.2745/0.2840/0.2765;2.5597;2.1621;0.5375;3.7;8000000.0;3700178.4058;32096.0
2023-10-06 11:43:18;Dense_v2_2;1;10;64;Adam;True;0.2741/0.2854/0.2767;2.5259;2.1883;0.543;3.656;8000000.0;3655726.9732;89000.0
2023-10-06 12:10:58;Dense_v2_3;1;10;64;Adam;True;0.2746/0.2806/0.2755;2.5174;2.1996;0.5454;3.6368;8000000.0;3637071.7922;168912.0
2023-10-06 14:49:21;Dense_v2_4;1;10;64;Adam;True;0.2749/0.2865/0.2772;2.5184;2.1969;0.5448;3.6416;8000000.0;3641530.0726;178832.0
2023-10-06 15:25:44;Dense_v2_4_0;1;10;64;Adam;True;0.2746/0.2863/0.2773;2.5187;2.1975;0.5449;3.6408;8000000.0;3640576.3545;219440.0
2023-10-06 15:45:30;Dense_v2_4_1;1;10;64;Adam;True;0.2744/0.2860/0.2777;2.5189;2.1967;0.5448;3.6416;8000000.0;3641862.4581;260400.0
2023-10-06 15:59:17;Dense_v2_4_2;1;10;64;Adam;True;0.2745/0.2844/0.2765;2.52;2.1974;0.5449;3.6408;8000000.0;3640597.762;307280.0
2023-10-06 16:12:41;Dense_v2_5;1;10;64;Adam;True;0.2752/0.2863/0.2776;2.5147;2.2003;0.5455;3.636;8000000.0;3635831.1235;351248.0
2023-10-06 16:26:12;Dense_v2_6;1;10;64;Adam;True;0.2748/0.2837/0.2769;2.5158;2.1999;0.5454;3.6368;8000000.0;3636569.039;373376.0
2023-10-06 16:39:47;Dense_v2_7;1;10;64;Adam;True;0.2747/0.2860/0.2776;2.5172;2.1989;0.5452;3.6384;8000000.0;3638138.9922;383280.0
2023-10-06 16:53:34;Dense_v2_8;1;10;64;Adam;True;0.2746/0.2860/0.2775;2.5178;2.2005;0.5456;3.6352;8000000.0;3635528.6765;520280.0
2023-10-06 17:07:27;Dense_v2_9;1;10;64;Adam;True;0.2745/0.2833/0.2767;2.521;2.1966;0.5447;3.6424;8000000.0;3642028.4892;560704.0
2023-10-06 17:21:42;Dense_v2_10;1;10;64;Adam;True;0.2740/0.2863/0.2768;2.5222;2.195;0.5444;3.6448;8000000.0;3644655.547;697680.0
2023-10-06 17:37:02;Dense_v2_11;1;10;64;Adam;True;0.2734/0.2859/0.2759;2.5264;2.1939;0.5442;3.6464;8000000.0;3646482.2432;736008.0
