2023-10-15 21:23:56;Dense_v3_0;3;10;128;Adam;True;0.3602/0.3403/0.3610;2.2466;2.4654;0.5944;3.2448;80000000.0000;32448494.5273;799392.0000
2023-10-15 23:48:11;Dense_v3_1;3;10;128;Adam;True;0.4866/0.4665/0.4860;1.7069;3.2310;0.6905;2.4760;80000000.0000;24760046.0205;1064288.0000
2023-10-16 01:59:10;Dense_v3_2;3;10;128;Adam;True;0.4913/0.4722/0.4897;1.6773;3.2869;0.6958;2.4336;80000000.0000;24339234.4180;1331280.0000
2023-10-16 04:25:35;Dense_v3_3;3;10;128;Adam;True;0.4904/0.4717/0.4891;1.6825;3.2750;0.6947;2.4424;80000000.0000;24427782.6660;1596408.0000
2023-10-16 07:11:18;Dense_v3_4;3;10;128;Adam;True;0.4901/0.4717/0.4893;1.6876;3.2676;0.6940;2.4480;80000000.0000;24482932.6318;1863392.0000
2023-10-16 09:43:49;Dense_v3_5;3;10;128;Adam;True;0.4895/0.4728/0.4882;1.6815;3.2800;0.6951;2.4392;80000000.0000;24390607.9287;2115088.0000
2023-10-16 12:31:39;Dense_v3_6;3;10;128;Adam;True;0.4896/0.4705/0.4882;1.6911;3.2623;0.6935;2.4520;80000000.0000;24522229.4834;2387624.0000
2023-10-16 15:24:21;Dense_v3_7;3;10;128;Adam;True;0.4883/0.4677/0.4868;1.6988;3.2458;0.6919;2.4648;80000000.0000;24647246.5527;2654912.0000
2023-10-16 18:18:14;Dense_v3_8;3;10;128;Adam;True;0.4887/0.4689/0.4869;1.6977;3.2385;0.6912;2.4704;80000000.0000;24702782.0957;3441336.0000
2023-10-16 21:17:52;Dense_v3_9;3;10;128;Adam;True;0.4865/0.4680/0.4859;1.7082;3.2317;0.6906;2.4752;80000000.0000;24755018.5566;3708600.0000
2023-10-16 23:51:07;Dense_v3_10;3;10;128;Adam;True;0.4925/0.4753/0.4916;1.6667;3.3042;0.6974;2.4208;80000000.0000;24211877.7256;4214112.0000
