2023-10-10 14:58:28;Dense_v3_0;3;5;128;Adam;True;0.3544/0.3467/0.3552;2.2605;2.4543;0.5926;3.2592;40000000.0000;16297687.4531;799392.0000
2023-10-10 15:24:57;Dense_v3_1;3;5;128;Adam;True;0.4788/0.4971/0.4796;1.7413;3.1864;0.6862;2.5104;40000000.0000;12553433.9604;1064288.0000
2023-10-10 15:51:00;Dense_v3_2;3;5;128;Adam;True;0.4849/0.5005/0.4848;1.6964;3.2666;0.6939;2.4488;40000000.0000;12245322.6060;1331280.0000
2023-10-10 16:31:58;Dense_v3_3;3;5;128;Adam;True;0.4854/0.5000/0.4848;1.6934;3.2717;0.6943;2.4456;40000000.0000;12226147.7837;1596408.0000
2023-10-10 17:17:31;Dense_v3_4;3;5;128;Adam;True;0.4850/0.4960/0.4845;1.6990;3.2642;0.6936;2.4512;40000000.0000;12254009.0073;1863392.0000
2023-10-10 17:43:11;Dense_v3_5;3;5;128;Adam;True;0.4823/0.4986/0.4825;1.7109;3.2454;0.6919;2.4648;40000000.0000;12325182.8325;2115088.0000
2023-10-10 18:12:20;Dense_v3_6;3;5;128;Adam;True;0.4848/0.5009/0.4844;1.6996;3.2545;0.6927;2.4584;40000000.0000;12290856.3853;2387624.0000
2023-10-10 18:40:49;Dense_v3_7;3;5;128;Adam;True;0.4839/0.4979/0.4837;1.7087;3.2425;0.6916;2.4672;40000000.0000;12336102.4604;2654912.0000
2023-10-10 19:05:24;Dense_v3_8;3;5;128;Adam;True;0.4839/0.4965/0.4841;1.7063;3.2487;0.6922;2.4624;40000000.0000;12312635.1782;3441336.0000
2023-10-10 19:30:20;Dense_v3_9;3;5;128;Adam;True;0.4824/0.4961/0.4825;1.7161;3.2244;0.6899;2.4808;40000000.0000;12405436.3999;3708600.0000
2023-10-10 19:53:14;Dense_v3_10;3;5;128;Adam;True;0.4841/0.4999/0.4842;1.6926;3.2757;0.6947;2.4424;40000000.0000;12210967.0879;4214112.0000
